Title,Date,Year,Month,Day,Weekday,Gross,Days_Since_Release,Price,Tickets,Genre,Info,MPAA_Rating,Violence,viol_strong,viol_mild,viol_non,Exp_Violence,exp_viol_strong,exp_viol_mild,exp_viol_non,more_violent,as_violent,less_violent
Meet the Parents,2000-11-04,2000,11,4,7,5828000,30,5.39,1081261.59554731,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-05,2000,11,5,1,2886000,31,5.39,535435.99257885,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-06,2000,11,6,2,721440,32,5.39,133847.866419295,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-07,2000,11,7,3,855040,33,5.39,158634.508348794,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-08,2000,11,8,4,681360,34,5.39,126411.873840445,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-09,2000,11,9,5,948560,35,5.39,175985.157699443,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-10,2000,11,10,6,3225000,36,5.39,598330.241187384,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-11,2000,11,11,7,3887000,37,5.39,721150.278293135,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-12,2000,11,12,1,2225000,38,5.39,412801.484230056,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-13,2000,11,13,2,512430,39,5.39,95070.5009276438,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-14,2000,11,14,3,581015,40,5.39,107794.990723562,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-15,2000,11,15,4,512555,41,5.39,95093.6920222635,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-16,2000,11,16,5,525915,42,5.39,97572.3562152134,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-17,2000,11,17,6,1552937,43,5.39,288114.471243043,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-18,2000,11,18,7,2354720,44,5.39,436868.27458256,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-19,2000,11,19,1,1471000,45,5.39,272912.80148423,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-20,2000,11,20,2,385920,46,5.39,71599.2578849722,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-21,2000,11,21,3,615050,47,5.39,114109.461966605,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-27,2000,11,27,2,226695,53,5.39,42058.4415584416,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-28,2000,11,28,3,280670,54,5.39,52072.3562152134,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-29,2000,11,29,4,259080,55,5.39,48066.7903525046,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-11-30,2000,11,30,5,258995,56,5.39,48051.0204081633,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-01,2000,12,1,6,1159000,57,5.39,215027.829313544,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-02,2000,12,2,7,1800000,58,5.39,333951.762523191,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-03,2000,12,3,1,857000,59,5.39,158998.14471243,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-04,2000,12,4,2,198025,60,5.39,36739.332096475,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-05,2000,12,5,3,232805,61,5.39,43192.0222634508,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-06,2000,12,6,4,220115,62,5.39,40837.6623376623,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-07,2000,12,7,5,231050,63,5.39,42866.4192949907,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-08,2000,12,8,6,816000,64,5.39,151391.46567718,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-09,2000,12,9,7,1385000,65,5.39,256957.3283859,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-10,2000,12,10,1,522000,66,5.39,96846.0111317254,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-11,2000,12,11,2,145050,67,5.39,26910.9461966605,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-12,2000,12,12,3,183730,68,5.39,34087.1985157699,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-13,2000,12,13,4,164390,69,5.39,30499.0723562152,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-14,2000,12,14,5,203070,70,5.39,37675.3246753247,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-15,2000,12,15,6,343000,71,5.39,63636.3636363636,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-17,2000,12,17,1,290000,73,5.39,53803.3395176252,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-18,2000,12,18,2,117295,74,5.39,21761.5955473098,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-19,2000,12,19,3,151785,75,5.39,28160.4823747681,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-27,2000,12,27,4,138460,83,5.39,25688.3116883117,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2000-12-28,2000,12,28,5,153510,84,5.39,28480.5194805195,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2001-01-08,2001,1,8,2,52680,95,5.66,9307.42049469965,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2001-01-09,2001,1,9,3,61380,96,5.66,10844.5229681979,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2001-01-10,2001,1,10,4,56065,97,5.66,9905.47703180212,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2001-01-11,2001,1,11,5,58590,98,5.66,10351.5901060071,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Meet the Parents,2001-01-15,2001,1,15,2,66395,102,5.66,11730.5653710247,Comedy,"PG-13 for sexual content, drug references and language",PG13,2,FALSE,FALSE,TRUE,3.96136606124164,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
X-Men,2000-07-14,2000,7,14,6,21385000,1,5.39,3967532.46753247,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-07-15,2000,7,15,7,19239000,2,5.39,3569387.75510204,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-07-16,2000,7,16,1,14406000,3,5.39,2672727.27272727,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-07-17,2000,7,17,2,6332165,4,5.39,1174798.7012987,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-07-18,2000,7,18,3,5848103,5,5.39,1084991.28014842,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-07-19,2000,7,19,4,4861000,6,5.39,901855.287569573,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-07-20,2000,7,20,5,4337916,7,5.39,804808.163265306,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-07-21,2000,7,21,6,7505271,8,5.39,1392443.59925789,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-07-22,2000,7,22,7,9636678,9,5.39,1787880.89053803,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-07-23,2000,7,23,1,6868000,10,5.39,1274211.50278293,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-07-24,2000,7,24,2,2909113,11,5.39,539724.118738404,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-07-25,2000,7,25,3,2985804,12,5.39,553952.504638219,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-07-26,2000,7,26,4,2523709,13,5.39,468220.593692022,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-07-27,2000,7,27,5,2519000,14,5.39,467346.93877551,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-07-28,2000,7,28,6,3527000,15,5.39,654359.925788497,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-07-29,2000,7,29,7,4607498,16,5.39,854823.376623377,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-07-30,2000,7,30,1,3989000,17,5.39,740074.211502783,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-07-31,2000,7,31,2,1702033,18,5.39,315776.066790353,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-01,2000,8,1,3,1872869,19,5.39,347471.057513915,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-02,2000,8,2,4,1489870,20,5.39,276413.729128015,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-03,2000,8,3,5,1474133,21,5.39,273494.063079777,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-04,2000,8,4,6,1718000,22,5.39,318738.40445269,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-05,2000,8,5,7,2325000,23,5.39,431354.359925789,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-06,2000,8,6,1,2223000,24,5.39,412430.426716141,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-07,2000,8,7,2,985955,25,5.39,182923.005565863,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-08,2000,8,8,3,931784,26,5.39,172872.727272727,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-09,2000,8,9,4,822409,27,5.39,152580.519480519,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-10,2000,8,10,5,803433,28,5.39,149059.925788497,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-11,2000,8,11,6,1057000,29,5.39,196103.896103896,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-12,2000,8,12,7,1573000,30,5.39,291836.734693878,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-13,2000,8,13,1,1280000,31,5.39,237476.80890538,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-14,2000,8,14,2,590113,32,5.39,109482.93135436,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-15,2000,8,15,3,578821,33,5.39,107387.940630798,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-16,2000,8,16,4,501924,34,5.39,93121.3358070501,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-17,2000,8,17,5,508084,35,5.39,94264.1929499072,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-20,2000,8,20,1,746000,38,5.39,138404.452690167,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-21,2000,8,21,2,318857,39,5.39,59157.1428571429,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-22,2000,8,22,3,352505,40,5.39,65399.814471243,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-23,2000,8,23,4,285122,41,5.39,52898.3302411874,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-24,2000,8,24,5,286662,42,5.39,53184.0445269017,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-27,2000,8,27,1,413000,45,5.39,76623.3766233766,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-28,2000,8,28,2,158591,46,5.39,29423.1910946197,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-29,2000,8,29,3,179892,47,5.39,33375.1391465677,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-30,2000,8,30,4,147269,48,5.39,27322.6345083488,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-08-31,2000,8,31,5,148373,49,5.39,27527.4582560297,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
X-Men,2000-09-10,2000,9,10,1,168000,59,5.39,31168.8311688312,Action,PG-13 for sci-fi action violence,PG13,6,FALSE,TRUE,FALSE,6.0855327465718,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
Scary Movie,2000-07-07,2000,7,7,6,16064442,1,5.39,2980415.9554731,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-08,2000,7,8,7,16260000,2,5.39,3016697.58812616,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-09,2000,7,9,1,12090000,3,5.39,2243042.6716141,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-10,2000,7,10,2,6102126,4,5.39,1132119.85157699,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-11,2000,7,11,3,5818482,5,5.39,1079495.73283859,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-12,2000,7,12,4,4850235,6,5.39,899858.070500928,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-13,2000,7,13,5,4606772,7,5.39,854688.682745826,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-14,2000,7,14,6,8480000,8,5.39,1573283.85899814,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-15,2000,7,15,7,10096000,9,5.39,1873098.33024119,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-16,2000,7,16,1,7755000,10,5.39,1438775.51020408,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-17,2000,7,17,2,3290245,11,5.39,610435.064935065,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-18,2000,7,18,3,3396645,12,5.39,630175.324675325,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-19,2000,7,19,4,2818269,13,5.39,522869.944341373,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-20,2000,7,20,5,2671321,14,5.39,495606.864564007,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-21,2000,7,21,6,4720755,15,5.39,875835.807050093,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-22,2000,7,22,7,5835814,16,5.39,1082711.31725417,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-23,2000,7,23,1,4346000,17,5.39,806307.977736549,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-24,2000,7,24,2,1979071,18,5.39,367174.582560297,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-25,2000,7,25,3,2007109,19,5.39,372376.437847866,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-26,2000,7,26,4,1680637,20,5.39,311806.493506494,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-27,2000,7,27,5,1571000,21,5.39,291465.677179963,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
Scary Movie,2000-07-28,2000,7,28,6,2306000,22,5.39,427829.313543599,Comedy,"R for strong crude sexual humor, language, drug use and violence",R,8,TRUE,FALSE,FALSE,5.86666084627486,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
